2012-01-18 20:56:08     INFO [admin] **************************************************
2012-01-18 20:56:08     INFO [admin] Configuration options gathered from config file:
2012-01-18 20:56:08     INFO [admin] /etc/keystone/keystone.conf
2012-01-18 20:56:08     INFO [admin] ================================================
2012-01-18 20:56:08     INFO [admin] admin_host           0.0.0.0
2012-01-18 20:56:08     INFO [admin] admin_port           35357
2012-01-18 20:56:08     INFO [admin] backends             keystone.backends.sqlalchemy
2012-01-18 20:56:08     INFO [admin] debug                True
2012-01-18 20:56:08     INFO [admin] default_store        sqlite
2012-01-18 20:56:08     INFO [admin] hash-password        True
2012-01-18 20:56:08     INFO [admin] keystone-admin-role  Admin
2012-01-18 20:56:08     INFO [admin] keystone-service-admin-role KeystoneServiceAdmin
2012-01-18 20:56:08     INFO [admin] log_file             /opt/x7/log/keystone/keystone.log
2012-01-18 20:56:08     INFO [admin] service-header-mappings {
'engine' : 'X-Server-Management-Url',
'chase' : 'X-Storage-Url',
'cdn' : 'X-CDN-Management-Url'}
2012-01-18 20:56:08     INFO [admin] service_host         0.0.0.0
2012-01-18 20:56:08     INFO [admin] service_port         5000
2012-01-18 20:56:08     INFO [admin] verbose              True
2012-01-18 20:56:08     INFO [admin] **************************************************
2012-01-18 20:56:08     INFO [passlib.registry] registered crypt handler 'sha512_crypt': <class 'passlib.handlers.sha2_crypt.sha512_crypt'>
2012-01-18 20:56:08     INFO [sqlalchemy.engine.base.Engine.0x...2f90] SELECT DATABASE()
2012-01-18 20:56:08     INFO [sqlalchemy.engine.base.Engine.0x...2f90] ()
2012-01-18 20:56:08    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Col ('DATABASE()',)
2012-01-18 20:56:08    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('keystone',)
2012-01-18 20:56:09     INFO [sqlalchemy.engine.base.Engine.0x...2f90] SHOW VARIABLES LIKE 'character_set%%'
2012-01-18 20:56:09     INFO [sqlalchemy.engine.base.Engine.0x...2f90] ()
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Col ('Variable_name', 'Value')
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('character_set_client', 'latin1')
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('character_set_connection', 'latin1')
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('character_set_database', 'latin1')
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('character_set_filesystem', 'binary')
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('character_set_results', 'latin1')
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('character_set_server', 'latin1')
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('character_set_system', 'utf8')
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('character_sets_dir', '/usr/share/mysql/charsets/')
2012-01-18 20:56:09     INFO [sqlalchemy.engine.base.Engine.0x...2f90] SHOW VARIABLES LIKE 'lower_case_table_names'
2012-01-18 20:56:09     INFO [sqlalchemy.engine.base.Engine.0x...2f90] ()
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Col ('Variable_name', 'Value')
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('lower_case_table_names', '0')
2012-01-18 20:56:09     INFO [sqlalchemy.engine.base.Engine.0x...2f90] SHOW COLLATION
2012-01-18 20:56:09     INFO [sqlalchemy.engine.base.Engine.0x...2f90] ()
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Col ('Collation', 'Charset', 'Id', 'Default', 'Compiled', 'Sortlen')
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('swe7_bin', 'swe7', 82L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ascii_general_ci', 'ascii', 11L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ascii_bin', 'ascii', 65L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ujis_japanese_ci', 'ujis', 12L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ujis_bin', 'ujis', 91L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('sjis_japanese_ci', 'sjis', 13L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('sjis_bin', 'sjis', 88L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('hebrew_general_ci', 'hebrew', 16L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('hebrew_bin', 'hebrew', 71L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('tis620_thai_ci', 'tis620', 18L, 'Yes', 'Yes', 4L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('tis620_bin', 'tis620', 89L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('euckr_korean_ci', 'euckr', 19L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('euckr_bin', 'euckr', 85L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('koi8u_general_ci', 'koi8u', 22L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('koi8u_bin', 'koi8u', 75L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('gb2312_chinese_ci', 'gb2312', 24L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('gb2312_bin', 'gb2312', 86L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('greek_general_ci', 'greek', 25L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('greek_bin', 'greek', 70L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('cp1250_general_ci', 'cp1250', 26L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('cp1250_czech_cs', 'cp1250', 34L, '', 'Yes', 2L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('cp1250_croatian_ci', 'cp1250', 44L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('cp1250_bin', 'cp1250', 66L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('cp1250_polish_ci', 'cp1250', 99L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('gbk_chinese_ci', 'gbk', 28L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('gbk_bin', 'gbk', 87L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('latin5_turkish_ci', 'latin5', 30L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('latin5_bin', 'latin5', 78L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('armscii8_general_ci', 'armscii8', 32L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('armscii8_bin', 'armscii8', 64L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('utf8_general_ci', 'utf8', 33L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('utf8_bin', 'utf8', 83L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('utf8_unicode_ci', 'utf8', 192L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('utf8_icelandic_ci', 'utf8', 193L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('utf8_latvian_ci', 'utf8', 194L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('utf8_romanian_ci', 'utf8', 195L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('utf8_slovenian_ci', 'utf8', 196L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('utf8_polish_ci', 'utf8', 197L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('utf8_estonian_ci', 'utf8', 198L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('utf8_spanish_ci', 'utf8', 199L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('utf8_swedish_ci', 'utf8', 200L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('utf8_turkish_ci', 'utf8', 201L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('utf8_czech_ci', 'utf8', 202L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('utf8_danish_ci', 'utf8', 203L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('utf8_lithuanian_ci', 'utf8', 204L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('utf8_slovak_ci', 'utf8', 205L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('utf8_spanish2_ci', 'utf8', 206L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('utf8_roman_ci', 'utf8', 207L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('utf8_persian_ci', 'utf8', 208L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('utf8_esperanto_ci', 'utf8', 209L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('utf8_hungarian_ci', 'utf8', 210L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ucs2_general_ci', 'ucs2', 35L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ucs2_bin', 'ucs2', 90L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ucs2_unicode_ci', 'ucs2', 128L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ucs2_icelandic_ci', 'ucs2', 129L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ucs2_latvian_ci', 'ucs2', 130L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ucs2_romanian_ci', 'ucs2', 131L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ucs2_slovenian_ci', 'ucs2', 132L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ucs2_polish_ci', 'ucs2', 133L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ucs2_estonian_ci', 'ucs2', 134L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ucs2_spanish_ci', 'ucs2', 135L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ucs2_swedish_ci', 'ucs2', 136L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ucs2_turkish_ci', 'ucs2', 137L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ucs2_czech_ci', 'ucs2', 138L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ucs2_danish_ci', 'ucs2', 139L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ucs2_lithuanian_ci', 'ucs2', 140L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ucs2_slovak_ci', 'ucs2', 141L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ucs2_spanish2_ci', 'ucs2', 142L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ucs2_roman_ci', 'ucs2', 143L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ucs2_persian_ci', 'ucs2', 144L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ucs2_esperanto_ci', 'ucs2', 145L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('ucs2_hungarian_ci', 'ucs2', 146L, '', 'Yes', 8L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('cp866_general_ci', 'cp866', 36L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('cp866_bin', 'cp866', 68L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('keybcs2_general_ci', 'keybcs2', 37L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('keybcs2_bin', 'keybcs2', 73L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('macce_general_ci', 'macce', 38L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('macce_bin', 'macce', 43L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('macroman_general_ci', 'macroman', 39L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('macroman_bin', 'macroman', 53L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('cp852_general_ci', 'cp852', 40L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('cp852_bin', 'cp852', 81L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('latin7_estonian_cs', 'latin7', 20L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('latin7_general_ci', 'latin7', 41L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('latin7_general_cs', 'latin7', 42L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('latin7_bin', 'latin7', 79L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('cp1251_bulgarian_ci', 'cp1251', 14L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('cp1251_ukrainian_ci', 'cp1251', 23L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('cp1251_bin', 'cp1251', 50L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('cp1251_general_ci', 'cp1251', 51L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('cp1251_general_cs', 'cp1251', 52L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('cp1256_general_ci', 'cp1256', 57L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('cp1256_bin', 'cp1256', 67L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('cp1257_lithuanian_ci', 'cp1257', 29L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('cp1257_bin', 'cp1257', 58L, '', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('cp1257_general_ci', 'cp1257', 59L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('binary', 'binary', 63L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('geostd8_general_ci', 'geostd8', 92L, 'Yes', 'Yes', 1L)
2012-01-18 20:56:09    DEBUG [sqlalchemy.engine.base.Engine.0x...2f90] Row ('geostd8_bin', 'geostd8', 93L, '', 'Yes', 1L)
